display_name,model_name,split_name,true_distance_m,count,mae,median_absolute_error,mean_relative_error,median_relative_error,rmse,r2,mean_signed_error,median_signed_error,p90_absolute_error,p95_absolute_error,max_absolute_error,within_5m_rate,within_10m_rate,within_20m_rate,overprediction_rate,underprediction_rate
linear+bb,depth_geometry_metadata_linear,cv_oof,150.0,1018,33.09918491334273,33.34009475631364,0.2206612327556182,0.22226729837542425,33.46469908520206,0.0,-33.09918491334273,-33.34009475631364,39.3177613259025,41.020059074813766,47.275214265037945,0.0,0.0,0.007858546168958742,0.0,1.0
linear+bb,depth_geometry_metadata_linear,test,20.0,177,9.657706343893038,6.268499417761534,0.48288531719465194,0.3134249708880767,13.995458261526414,0.0,-7.052367611954325,-4.527729894308168,21.26921620516255,31.562790683483893,60.35776667030873,0.4406779661016949,0.6610169491525424,0.8813559322033898,0.24858757062146894,0.751412429378531
linear+bb,depth_geometry_metadata_linear,test,30.0,193,8.699870301955857,7.612713227794536,0.2899956767318619,0.25375710759315123,11.096492604289248,0.0,-5.6972931333049095,-4.417033913642793,17.629769357665655,19.953075872819614,36.211638198347146,0.39378238341968913,0.6113989637305699,0.9481865284974094,0.24352331606217617,0.7564766839378239
linear+bb,depth_geometry_metadata_linear,test,40.0,186,12.305708274721818,10.919892191518745,0.30764270686804546,0.2729973047879686,15.401980415646241,0.0,9.373609254496703,8.216571461603841,26.64417009075042,29.38853545535046,42.59702680129324,0.27419354838709675,0.478494623655914,0.7956989247311828,0.7795698924731183,0.22043010752688172
linear+bb,depth_geometry_metadata_linear,test,50.0,186,18.43693478548418,18.553136299096096,0.3687386957096836,0.3710627259819219,21.077981849333387,0.0,16.52010271616292,18.111216753057292,32.2397897874625,35.738398294381234,46.101846507680946,0.11290322580645161,0.22580645161290322,0.553763440860215,0.8870967741935484,0.11290322580645161
linear+bb,depth_geometry_metadata_linear,test,60.0,203,14.572123031012927,13.691843569880675,0.24286871718354877,0.22819739283134458,16.962608289512247,0.0,13.730506430694623,13.634019451280835,25.62535690308298,29.892341619412544,44.94139793714113,0.12807881773399016,0.3251231527093596,0.7389162561576355,0.9113300492610837,0.08866995073891626
linear+bb,depth_geometry_metadata_linear,test,70.0,189,11.169209775874085,10.126164914885422,0.15956013965534405,0.14465949878407747,13.304110977833373,0.0,9.227645550190012,9.496590471640232,20.456878983895162,24.010262699835376,34.546116836295354,0.2698412698412698,0.4973544973544973,0.8888888888888888,0.8306878306878307,0.1693121693121693
linear+bb,depth_geometry_metadata_linear,test,80.0,187,10.91141303926126,10.131698138015551,0.13639266299076577,0.12664622672519438,12.854410547832412,0.0,9.945293571875176,9.904422942159826,20.60909955372709,22.03942408340316,28.78988575650105,0.22994652406417113,0.49732620320855614,0.8823529411764706,0.8556149732620321,0.1443850267379679
linear+bb,depth_geometry_metadata_linear,test,90.0,190,10.15697993795681,9.48893969584308,0.11285533264396456,0.10543266328714532,12.071197200320688,0.0,8.57994917236868,9.070341586370056,19.74224298641731,21.76772504724976,27.423660555755234,0.23157894736842105,0.5368421052631579,0.9105263157894737,0.8526315789473684,0.14736842105263157
linear+bb,depth_geometry_metadata_linear,test,100.0,188,6.7068986882119335,4.900702335184967,0.06706898688211932,0.04900702335184967,8.64669752738823,0.0,-1.5378575481318921,-1.691771958288939,15.202714948521226,17.659808093419688,24.014512541251023,0.5106382978723404,0.7659574468085106,0.9680851063829787,0.4308510638297872,0.5691489361702128
linear+bb,depth_geometry_metadata_linear,test,115.0,187,7.235705301355745,6.603330742648723,0.06291917653352821,0.057420267327380196,8.881416780275838,0.0,-6.34865495063397,-6.376578280169383,15.077201860405449,16.920024090294692,21.275008911719155,0.39572192513368987,0.7272727272727273,0.9893048128342246,0.16042780748663102,0.839572192513369
linear+bb,depth_geometry_metadata_linear,test,125.0,185,15.131801301976319,15.68598916428246,0.12105441041581055,0.12548791331425968,16.240287838197954,0.0,-15.087733640462565,-15.68598916428246,21.690111436019823,23.78211718245959,31.64733833459043,0.05405405405405406,0.1945945945945946,0.7945945945945946,0.010810810810810811,0.9891891891891892
linear+bb,depth_geometry_metadata_linear,test,150.0,189,33.20688149672764,32.75439548541388,0.22137920997818433,0.21836263656942587,33.544300265161105,0.0,-33.20688149672764,-32.75439548541388,39.13051669409426,41.47282506480037,48.00240441138335,0.0,0.0,0.0,0.0,1.0
improved linear,stacked_rf_depth_geometry_metadata_linear,cv_oof,20.0,1087,11.224865164138446,8.195077477560238,0.5612432582069223,0.4097538738780119,28.71029712742995,0.0,-4.744377177436296,-5.37085566743723,21.531399375373958,28.728201913783092,821.0037950617185,0.32106715731370744,0.5952161913523459,0.8868445262189513,0.27874885004599814,0.7212511499540019
improved linear,stacked_rf_depth_geometry_metadata_linear,cv_oof,30.0,1065,9.882203798810385,8.911425010038158,0.32940679329367945,0.29704750033460525,12.077640894963642,0.0,-5.02011027688175,-6.120025637939303,19.385431787803796,21.94345621754844,56.62320068336112,0.29014084507042254,0.5633802816901409,0.9145539906103286,0.28544600938967135,0.7145539906103286
improved linear,stacked_rf_depth_geometry_metadata_linear,cv_oof,40.0,1022,11.072618507556566,8.893605207156037,0.2768154626889141,0.22234013017890092,14.181559585561649,0.0,5.988786872467682,5.202162225764006,23.927935807850435,28.634158953536804,46.435409168625455,0.30332681017612523,0.5538160469667319,0.8405088062622309,0.6516634050880626,0.34833659491193736
improved linear,stacked_rf_depth_geometry_metadata_linear,cv_oof,50.0,1064,14.978406586810511,14.113619608858478,0.2995681317362103,0.2822723921771696,17.90784489036243,0.0,12.68299609563435,13.453097909382187,29.001655128797378,32.84196524543596,45.11642523263443,0.18233082706766918,0.3609022556390977,0.6992481203007519,0.8289473684210527,0.17105263157894737
improved linear,stacked_rf_depth_geometry_metadata_linear,cv_oof,60.0,1118,13.839686111779708,12.882417135438224,0.2306614351963285,0.21470695225730374,16.455677215988803,0.0,12.25264898742727,12.785692997316772,25.67683763685669,29.626336763119053,47.25104530015413,0.18246869409660108,0.38998211091234347,0.7504472271914132,0.8586762075134168,0.1413237924865832
improved linear,stacked_rf_depth_geometry_metadata_linear,cv_oof,70.0,1065,11.518150978634598,10.763930202819836,0.16454501398049423,0.1537704314688548,13.822350435994348,0.0,9.096399549130316,9.696450216506705,21.85670691334366,25.508700494480316,39.25688432530853,0.24225352112676057,0.4676056338028169,0.8572769953051643,0.8112676056338028,0.18873239436619718
improved linear,stacked_rf_depth_geometry_metadata_linear,cv_oof,80.0,1095,10.516192764039598,9.72048652596537,0.13145240955049498,0.12150608157456713,12.721227986141015,0.0,8.869190167157631,8.987061285841307,20.491099942768223,23.535043573585284,35.45746731134106,0.273972602739726,0.5150684931506849,0.8894977168949771,0.8383561643835616,0.16164383561643836
improved linear,stacked_rf_depth_geometry_metadata_linear,cv_oof,90.0,1047,9.683632217901284,9.030097647978153,0.10759591353223649,0.10033441831086837,11.484787706898326,0.0,8.417195045088068,8.786290560605991,18.0943547534914,20.813761952170264,29.940216658175785,0.26552053486150906,0.5606494746895893,0.9369627507163324,0.8557784145176696,0.14422158548233047
improved linear,stacked_rf_depth_geometry_metadata_linear,cv_oof,100.0,1066,7.7175490782340095,6.211290898885132,0.07717549078234008,0.062112908988851315,9.700936103202773,0.0,0.17901193718881048,0.5584905515378011,16.186975661974436,18.743652250334137,33.558498303272444,0.4024390243902439,0.6885553470919324,0.9643527204502814,0.5159474671669794,0.48405253283302063
improved linear,stacked_rf_depth_geometry_metadata_linear,cv_oof,115.0,1139,7.160518192776147,5.869720025706215,0.0622653755893578,0.05104104370179317,9.142520561675191,0.0,-5.440832264336,-4.889596063307181,14.998103319449449,18.430669753760228,30.940661295921885,0.44688323090430204,0.7313432835820896,0.9640035118525022,0.23880597014925373,0.7611940298507462
improved linear,stacked_rf_depth_geometry_metadata_linear,cv_oof,125.0,1018,13.765739967028571,13.755354325666033,0.11012591973622857,0.11004283460532827,15.336193918223836,0.0,-13.589443522557001,-13.722667556956566,22.183761094231418,25.554040501190233,39.24555992979346,0.09823182711198428,0.3005893909626719,0.8300589390962672,0.026522593320235755,0.9734774066797642
improved linear,stacked_rf_depth_geometry_metadata_linear,cv_oof,150.0,1018,30.519714626587813,30.300274363787253,0.20346476417725207,0.202001829091915,31.169249432206772,0.0,-30.519714626587813,-30.300274363787253,38.346018275204614,40.670397922344776,57.18744080167711,0.0,0.0,0.04616895874263261,0.0,1.0
improved linear,stacked_rf_depth_geometry_metadata_linear,test,20.0,177,10.00222480367498,7.416057746357968,0.5001112401837491,0.3708028873178984,13.323205110700618,0.0,-5.980731621530183,-5.364010495247658,19.93944995498986,28.690286577085526,49.63711019902246,0.327683615819209,0.6497175141242938,0.8983050847457628,0.2655367231638418,0.7344632768361582
improved linear,stacked_rf_depth_geometry_metadata_linear,test,30.0,193,9.806035944206203,8.361631319674729,0.32686786480687335,0.2787210439891576,11.9775915358936,0.0,-6.052914963282042,-6.5970793629648945,19.278503257871755,21.457757523146494,32.41301907489275,0.29015544041450775,0.5751295336787565,0.927461139896373,0.23834196891191708,0.7616580310880829
improved linear,stacked_rf_depth_geometry_metadata_linear,test,40.0,186,11.254901734152366,9.774370637289497,0.2813725433538091,0.24435926593223742,14.131817269553933,0.0,6.306159365234908,6.237335944798467,22.5089757035952,26.95478795582861,50.61785602229908,0.26881720430107525,0.510752688172043,0.8279569892473119,0.6989247311827957,0.3010752688172043
improved linear,stacked_rf_depth_geometry_metadata_linear,test,50.0,186,15.551913098811395,14.897593636680572,0.3110382619762279,0.29795187273361146,18.370164818765684,0.0,13.307695567931185,14.034756591168733,28.71484476371475,31.18018253908019,38.8169990045493,0.20430107526881722,0.3387096774193548,0.6666666666666666,0.8548387096774194,0.14516129032258066
improved linear,stacked_rf_depth_geometry_metadata_linear,test,60.0,203,13.400305208947218,12.692182430041143,0.22333842014912034,0.21153637383401905,15.856869104860527,0.0,12.12708065841002,12.692182430041143,25.429088358043963,27.838762992207844,39.27698931864401,0.1921182266009852,0.4039408866995074,0.7389162561576355,0.8768472906403941,0.12315270935960591
