variant_name,model_family,true_distance_m,count,mae,mean_relative_error,mean_signed_error,within_10m_rate
depth_plus_normalized_geometry,ensemble,4.0,18,15.468765958088332,3.867191489522083,15.468765958088332,0.0
depth_plus_normalized_geometry,ensemble,40.0,37,27.468717921870514,0.686717948046763,27.468717921870514,0.13513513513513514
depth_plus_normalized_geometry,ensemble,45.0,39,34.76470939119363,0.7725490975820806,34.76470939119363,0.07692307692307693
depth_plus_normalized_geometry,ensemble,5.0,6,16.50598304021388,3.301196608042776,16.50598304021388,0.0
depth_plus_normalized_geometry,ensemble,50.0,42,28.539482463457986,0.5707896492691599,28.539482463457986,0.09523809523809523
depth_plus_normalized_geometry,ensemble,55.0,20,14.732730295141701,0.267867823548031,14.732730295141701,0.25
depth_plus_normalized_geometry,ensemble,60.0,13,7.413229530150715,0.12355382550251191,7.413229530150715,0.7692307692307693
depth_plus_normalized_geometry,ensemble,65.0,19,17.799074667643126,0.2738319179637403,17.799074667643126,0.3157894736842105
depth_plus_normalized_geometry,ensemble,70.0,12,31.438605174963488,0.44912293107090706,31.438605174963488,0.0
depth_plus_normalized_geometry,ensemble,75.0,24,31.68226526569144,0.4224302035425526,31.68226526569144,0.0
depth_plus_normalized_geometry,ensemble,9.0,26,10.48535424372821,1.1650393604142457,10.48535424372821,0.07692307692307693
depth_plus_normalized_geometry,rf,10.0,19,10.09862573099415,1.0098625730994153,10.09862573099415,0.3157894736842105
depth_plus_normalized_geometry,rf,15.0,44,12.074024469092253,0.8049349646061504,12.074024469092253,0.6136363636363636
depth_plus_normalized_geometry,rf,20.0,46,18.44442488957439,0.9222212444787194,18.44442488957439,0.391304347826087
