rf_weight,xgb_weight,oof_mae,oof_mean_relative_error,oof_rmse,oof_r2
0.74,0.26,6.4493041620625196,0.08462721333962464,9.154854881425981,0.942303764662404
0.75,0.25,6.455289867347359,0.08469240819077015,9.164046206877378,0.9421878543411772
0.76,0.24,6.46135327912373,0.08475888966628907,9.173368609038196,0.9420701722191055
0.77,0.22999999999999998,6.467497544565632,0.08482652766543877,9.182821688701146,0.9419507182961886
0.78,0.21999999999999997,6.473744012344573,0.084895493018727,9.19240504271663,0.9418294925724265
0.79,0.20999999999999996,6.480155887287701,0.0849670676863158,9.202118264070135,0.9417064950478194
0.8,0.19999999999999996,6.4866517701902975,0.08504029628415044,9.211960941959825,0.9415817257223673
0.81,0.18999999999999995,6.493264308186953,0.08511581904405338,9.221932661874227,0.94145518459607
0.82,0.18000000000000005,6.499944807132949,0.08519247239990813,9.232033005670045,0.9413268716689276
0.83,0.17000000000000004,6.506695672159751,0.08527054172547227,9.242261551650042,0.9411967869409402
0.84,0.16000000000000003,6.513518675303993,0.08534989601029079,9.252617874640958,0.9410649304121077
0.85,0.15000000000000002,6.520437362919636,0.08543073364200297,9.263101546071441,0.94093130208243
0.86,0.14,6.527429639463109,0.08551291612200285,9.273712134049992,0.9407959019519073
0.87,0.13,6.534534140938643,0.08559718826575326,9.284449203442824,0.9406587300205395
0.88,0.12,6.541729064465095,0.08568314412122832,9.295312315951694,0.9405197862883266
0.89,0.10999999999999999,6.548972970127682,0.08576992214730347,9.306301030191616,0.9403790707552686
0.9,0.09999999999999998,6.556287818866624,0.08585791565383008,9.317414901768458,0.9402365834213655
0.91,0.08999999999999997,6.563701988432185,0.08594739401712621,9.3286534833564,0.9400923242866174
0.92,0.07999999999999996,6.571182734850965,0.08603792962089529,9.340016324775197,0.9399462933510241
0.93,0.06999999999999995,6.578770229036212,0.08613023205310492,9.351502973067268,0.9397984906145858
0.94,0.06000000000000005,6.586461449617807,0.08622416397747612,9.363112972574552,0.9396489160773023
0.95,0.050000000000000044,6.5942425554402275,0.08631983219679575,9.374845865015109,0.9394975697391738
0.96,0.040000000000000036,6.602087653601914,0.08641660042588682,9.386701189559464,0.9393444516002001
0.97,0.030000000000000027,6.610003841869417,0.08651496767741368,9.398678482906643,0.9391895616603814
0.98,0.020000000000000018,6.618007411583451,0.08661539671920156,9.41077727935991,0.9390328999197176
0.99,0.010000000000000009,6.6261048553048,0.08671819934084735,9.422997110902148,0.9388744663782087
1.0,0.0,6.63429573729055,0.08682288113882679,9.43533750727089,0.9387142610358546
