image_path,label_path,stratum_key,true_distance_m,weather,time_of_day,num_jitter_boxes,bbox_width_px__jitter_median,bbox_width_px__jitter_std,bbox_height_px__jitter_median,bbox_height_px__jitter_std,bbox_width_norm__jitter_median,bbox_width_norm__jitter_std,bbox_height_norm__jitter_median,bbox_height_norm__jitter_std,bbox_area_ratio__jitter_median,bbox_area_ratio__jitter_std,bbox_aspect_ratio__jitter_median,bbox_aspect_ratio__jitter_std,bbox_center_x_norm__jitter_median,bbox_center_x_norm__jitter_std,bbox_center_y_norm__jitter_median,bbox_center_y_norm__jitter_std,bbox_expand_4x__bbox_midpoint__object_depth__jitter_median,bbox_expand_4x__bbox_midpoint__object_depth__jitter_std,bbox_expand_4x__bbox_mean__object_depth__jitter_median,bbox_expand_4x__bbox_mean__object_depth__jitter_std,bbox_expand_4x__inner50_median__object_depth__jitter_median,bbox_expand_4x__inner50_median__object_depth__jitter_std,bbox_expand_2x__bbox_midpoint__object_depth__jitter_median,bbox_expand_2x__bbox_midpoint__object_depth__jitter_std,bbox_expand_2x__bbox_mean__object_depth__jitter_median,bbox_expand_2x__bbox_mean__object_depth__jitter_std,bbox_expand_2x__inner50_median__object_depth__jitter_median,bbox_expand_2x__inner50_median__object_depth__jitter_std,bbox_expand_1_5x__bbox_midpoint__object_depth__jitter_median,bbox_expand_1_5x__bbox_midpoint__object_depth__jitter_std,bbox_expand_1_5x__bbox_mean__object_depth__jitter_median,bbox_expand_1_5x__bbox_mean__object_depth__jitter_std,bbox_expand_1_5x__inner50_median__object_depth__jitter_median,bbox_expand_1_5x__inner50_median__object_depth__jitter_std,bbox_only__bbox_midpoint__object_depth__jitter_median,bbox_only__bbox_midpoint__object_depth__jitter_std,bbox_only__bbox_mean__object_depth__jitter_median,bbox_only__bbox_mean__object_depth__jitter_std,bbox_only__inner50_median__object_depth__jitter_median,bbox_only__inner50_median__object_depth__jitter_std,sample_id,drone_type,distance_m,source_group_id,weather=clear_sky,weather=light_rain,time_of_day=10AM,time_of_day=8PM
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0484_JPG.rf.f141ec9c774ac37891f7a98cbf728465.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\labels\IMG_0484_JPG.rf.f141ec9c774ac37891f7a98cbf728465.txt,40.0|unknown|unknown,40.0,unknown,unknown,7,28.0,1.06904497,16.0,1.06904497,0.01458333,0.00055679,0.01481481,0.00098986,0.00021605,2.27e-05,1.75,0.05119019,0.3734375,0.00055679,0.28888889,0.00049493,3.05674458,0.03196398,1.37627256,0.03402575,2.79256487,0.14651484,2.28635836,0.06103408,1.37191308,0.0253443,1.88872492,0.04875715,1.96656978,0.03328815,1.65774477,0.00801917,1.76131797,0.02126081,2.07144403,0.01470533,1.56097794,0.00921958,1.68254292,0.04067574,Vestfold::IMG_0484_JPG.rf.f141ec9c774ac37891f7a98cbf728465.jpg,Vestfold,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0484_JPG.rf.f141ec9c774ac37891f7a98cbf728465.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0485_JPG.rf.276ae43e858c087622f825e6066a175f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\labels\IMG_0485_JPG.rf.276ae43e858c087622f825e6066a175f.txt,40.0|unknown|unknown,40.0,unknown,unknown,7,35.0,1.06904497,19.0,1.06904497,0.01822917,0.00055679,0.01759259,0.00098986,0.0003207,2.785e-05,1.84210526,0.04810161,0.37369792,0.00083519,0.28935185,0.00098986,1.79253018,0.0498404,1.10019684,0.06101254,1.45702791,0.15587706,2.74129748,0.07615769,1.19534624,0.0589748,1.7810744,0.09897785,2.51726055,0.08960283,1.45974934,0.0669501,1.90326548,0.04630051,2.03377008,0.02122997,1.62831664,0.02620718,1.74802673,0.03393952,Vestfold::IMG_0485_JPG.rf.276ae43e858c087622f825e6066a175f.jpg,Vestfold,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0485_JPG.rf.276ae43e858c087622f825e6066a175f.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0486_JPG.rf.d6377f079d8ec8596c9dd0951871b05a.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\labels\IMG_0486_JPG.rf.d6377f079d8ec8596c9dd0951871b05a.txt,40.0|unknown|unknown,40.0,unknown,unknown,7,35.0,1.06904497,17.0,1.06904497,0.01822917,0.00055679,0.01574074,0.00098986,0.00028694,2.682e-05,2.05882353,0.06785156,0.37473958,0.00083519,0.28935185,0.00049493,2.04984426,0.01261637,1.21766555,0.03467026,1.640535,0.05128279,2.46869373,0.0403071,1.18120408,0.03864019,1.90646756,0.07976405,1.952034,0.03168543,1.45388424,0.02450595,1.66360795,0.02158391,2.1411252,0.01515761,1.85537767,0.00906224,1.92917943,0.00815579,Vestfold::IMG_0486_JPG.rf.d6377f079d8ec8596c9dd0951871b05a.jpg,Vestfold,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0486_JPG.rf.d6377f079d8ec8596c9dd0951871b05a.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0487_JPG.rf.ce4f354309f4a649162bab31484510da.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\labels\IMG_0487_JPG.rf.ce4f354309f4a649162bab31484510da.txt,40.0|unknown|unknown,40.0,unknown,unknown,7,34.0,1.06904497,17.0,1.06904497,0.01770833,0.00055679,0.01574074,0.00098986,0.00027874,2.631e-05,2.0,0.06408203,0.37447917,0.00083519,0.28935185,0.00049493,2.37411022,0.02246676,1.39139163,0.02590014,1.81674004,0.10099024,2.98031616,0.07117677,1.24532151,0.02724184,2.06467056,0.26304594,2.22645664,0.08446066,1.38236237,0.04362641,1.69326711,0.06374992,1.98985982,0.05347951,1.41950536,0.02312532,1.59543979,0.04195617,Vestfold::IMG_0487_JPG.rf.ce4f354309f4a649162bab31484510da.jpg,Vestfold,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0487_JPG.rf.ce4f354309f4a649162bab31484510da.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0488_JPG.rf.f2e6c79b0fb90199a962d2d3680a11c4.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\labels\IMG_0488_JPG.rf.f2e6c79b0fb90199a962d2d3680a11c4.txt,40.0|unknown|unknown,40.0,unknown,unknown,7,30.0,1.06904497,17.0,1.06904497,0.015625,0.00055679,0.01574074,0.00098986,0.00024595,2.425e-05,1.76470588,0.04900391,0.3734375,0.00055679,0.28935185,0.00049493,2.8059175,0.02272323,1.33188236,0.02066995,1.23409224,0.47355366,2.92839074,0.04661207,1.17938221,0.02468609,1.93607378,0.27285355,2.86479974,0.10563219,1.34906101,0.01655083,1.836411,0.16892657,2.36687374,0.05475667,1.48226416,0.0077582,1.56563079,0.06031978,Vestfold::IMG_0488_JPG.rf.f2e6c79b0fb90199a962d2d3680a11c4.jpg,Vestfold,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0488_JPG.rf.f2e6c79b0fb90199a962d2d3680a11c4.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0489_JPG.rf.57b0fb0553c3f2daf542d95a4212a3ec.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\labels\IMG_0489_JPG.rf.57b0fb0553c3f2daf542d95a4212a3ec.txt,40.0|unknown|unknown,40.0,unknown,unknown,7,34.0,1.06904497,17.0,1.06904497,0.01770833,0.00055679,0.01574074,0.00098986,0.00027874,2.631e-05,2.0,0.06408203,0.37447917,0.00083519,0.29027778,0.00049493,2.28260612,0.21834583,1.1953119,0.01861206,1.40990674,0.12218814,2.6509161,0.19600317,0.95593894,0.02842659,1.3158927,0.19458521,1.72635925,0.0981634,1.33169866,0.02789683,1.4519577,0.06514387,2.22565651,0.09967457,1.40567565,0.01196422,1.61350632,0.04290545,Vestfold::IMG_0489_JPG.rf.57b0fb0553c3f2daf542d95a4212a3ec.jpg,Vestfold,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0489_JPG.rf.57b0fb0553c3f2daf542d95a4212a3ec.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0490_JPG.rf.058fdd4f471202e7ae0b812c64bfee9a.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\labels\IMG_0490_JPG.rf.058fdd4f471202e7ae0b812c64bfee9a.txt,40.0|unknown|unknown,40.0,unknown,unknown,7,32.0,1.06904497,14.0,1.06904497,0.01666667,0.00055679,0.01296296,0.00098986,0.00021605,2.373e-05,2.28571429,0.10095081,0.3734375,0.00083519,0.28981481,0.00049493,2.85058904,1.06299828,0.95515096,0.03538235,0.79662728,0.66060613,2.89392853,0.94385263,1.14298666,0.04083769,1.76136947,0.48896738,2.75553203,0.5256905,1.39970481,0.04712136,1.93806553,0.31470381,2.13512969,0.12407186,1.22240365,0.02204943,1.48401105,0.16849284,Vestfold::IMG_0490_JPG.rf.058fdd4f471202e7ae0b812c64bfee9a.jpg,Vestfold,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0490_JPG.rf.058fdd4f471202e7ae0b812c64bfee9a.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0491_JPG.rf.a8601c8c68f60a575357cb053ab1529c.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\labels\IMG_0491_JPG.rf.a8601c8c68f60a575357cb053ab1529c.txt,40.0|unknown|unknown,40.0,unknown,unknown,7,33.0,1.06904497,15.0,1.06904497,0.0171875,0.00055679,0.01388889,0.00098986,0.00023872,2.476e-05,2.2,0.08762263,0.37421875,0.00083519,0.29027778,0.00049493,2.86650467,0.70646109,1.1431973,0.0264146,1.8233999,0.52094193,3.03119349,0.74289805,1.34336388,0.04194172,2.16045189,0.51696476,2.63934469,0.53429352,1.38265586,0.03573552,1.82350492,0.32909537,2.49317193,0.18210223,1.39031231,0.01527593,1.87679636,0.11186089,Vestfold::IMG_0491_JPG.rf.a8601c8c68f60a575357cb053ab1529c.jpg,Vestfold,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0491_JPG.rf.a8601c8c68f60a575357cb053ab1529c.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0492_JPG.rf.a5045e2f20dc8eacf88d7fe8b47ad87b.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\labels\IMG_0492_JPG.rf.a5045e2f20dc8eacf88d7fe8b47ad87b.txt,40.0|unknown|unknown,40.0,unknown,unknown,7,29.0,1.06904497,15.0,1.06904497,0.01510417,0.00055679,0.01388889,0.00098986,0.00020978,2.27e-05,1.93333333,0.06815093,0.37369792,0.00055679,0.29027778,0.00049493,2.78695583,0.04214833,1.03849196,0.04286394,2.60346794,0.29714967,2.84063625,0.0863034,1.27845132,0.04156625,2.40326524,0.18483016,2.13060927,0.1483399,1.44408453,0.0189695,1.75799644,0.12737122,2.47554159,0.17173777,1.56200182,0.01850477,1.8780731,0.06221635,Vestfold::IMG_0492_JPG.rf.a5045e2f20dc8eacf88d7fe8b47ad87b.jpg,Vestfold,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0492_JPG.rf.a5045e2f20dc8eacf88d7fe8b47ad87b.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0493_JPG.rf.d20107f86def813ede4ca6a0f27d8dc2.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\labels\IMG_0493_JPG.rf.d20107f86def813ede4ca6a0f27d8dc2.txt,40.0|unknown|unknown,40.0,unknown,unknown,7,31.0,1.06904497,18.0,1.06904497,0.01614583,0.00055679,0.01666667,0.00098986,0.0002691,2.528e-05,1.72222222,0.04362102,0.37473958,0.00055679,0.29074074,0.00049493,2.83537078,0.75726807,0.98471093,0.02827801,1.45142865,0.53585054,2.95166993,0.73864211,1.09386075,0.03093679,2.182935,0.21038231,2.45499706,0.4582347,1.35090351,0.02611112,1.97609639,0.13165634,2.50162315,0.07482601,1.40152156,0.01481094,1.70612097,0.0758229,Vestfold::IMG_0493_JPG.rf.d20107f86def813ede4ca6a0f27d8dc2.jpg,Vestfold,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_40m\images\IMG_0493_JPG.rf.d20107f86def813ede4ca6a0f27d8dc2.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0494_JPG.rf.054ea958012875fb72365ad4a8878b07.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\labels\IMG_0494_JPG.rf.054ea958012875fb72365ad4a8878b07.txt,45.0|unknown|unknown,45.0,unknown,unknown,7,25.0,1.06904497,15.0,1.06904497,0.01302083,0.00055679,0.01388889,0.00098986,0.00018084,2.064e-05,1.66666667,0.04867924,0.37161458,0.00055679,0.22824074,0.00049493,2.76906204,0.11914033,1.09230423,0.04826735,2.34410572,0.1214914,2.27848244,0.21908463,1.19847131,0.02656054,1.81220496,0.14202017,2.15026832,0.08221002,1.62223303,0.02281351,1.86616027,0.02896995,2.80195546,0.04164341,1.95382535,0.01549785,2.34892559,0.04414904,Vestfold::IMG_0494_JPG.rf.054ea958012875fb72365ad4a8878b07.jpg,Vestfold,45.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0494_JPG.rf.054ea958012875fb72365ad4a8878b07.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0495_JPG.rf.c92bd45c014f4ff0580575ecab6e50c4.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\labels\IMG_0495_JPG.rf.c92bd45c014f4ff0580575ecab6e50c4.txt,45.0|unknown|unknown,45.0,unknown,unknown,7,33.0,1.06904497,19.0,1.06904497,0.0171875,0.00055679,0.01759259,0.00098986,0.00030237,2.682e-05,1.73684211,0.04208891,0.37005208,0.00083519,0.22916667,0.00098986,2.94853783,0.09470508,1.22518432,0.02792601,1.30058694,0.48346994,2.81255937,0.19639488,1.07098186,0.04183721,1.1743865,0.19782218,2.10668945,0.2662898,1.04195154,0.02944,1.14998496,0.06078433,2.13253236,0.05266972,2.01401782,0.01265303,1.96965003,0.02936813,Vestfold::IMG_0495_JPG.rf.c92bd45c014f4ff0580575ecab6e50c4.jpg,Vestfold,45.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0495_JPG.rf.c92bd45c014f4ff0580575ecab6e50c4.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0496_JPG.rf.17b468edf8499b2c6f6fcae4cfb5126f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\labels\IMG_0496_JPG.rf.17b468edf8499b2c6f6fcae4cfb5126f.txt,45.0|unknown|unknown,45.0,unknown,unknown,7,32.0,1.06904497,17.0,1.06904497,0.01666667,0.00055679,0.01574074,0.00098986,0.00026235,2.528e-05,1.88235294,0.05654297,0.36927083,0.00083519,0.23009259,0.00049493,2.66959667,0.05998352,0.83621454,0.02829468,0.85682499,0.33608841,2.60014129,0.13210567,0.96137935,0.01766186,1.00767875,0.15395301,2.185395,0.17551843,1.03423572,0.01982264,1.04284275,0.1030193,2.07264686,0.08207478,1.42562997,0.01014134,1.51314139,0.02556009,Vestfold::IMG_0496_JPG.rf.17b468edf8499b2c6f6fcae4cfb5126f.jpg,Vestfold,45.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0496_JPG.rf.17b468edf8499b2c6f6fcae4cfb5126f.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0497_JPG.rf.a46a395454a2b5c2489e54283b5da499.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\labels\IMG_0497_JPG.rf.a46a395454a2b5c2489e54283b5da499.txt,45.0|unknown|unknown,45.0,unknown,unknown,7,28.0,1.06904497,18.0,1.06904497,0.01458333,0.00055679,0.01666667,0.00098986,0.00024306,2.373e-05,1.55555556,0.03355463,0.36979167,0.00055679,0.22962963,0.00049493,2.87369037,0.03314498,1.0142529,0.03151431,2.34029317,0.67602954,2.99340749,0.0262561,1.19587493,0.01971966,2.09718943,0.46543779,2.68274879,0.04369323,1.28830314,0.01883215,1.7132585,0.22502608,2.56495047,0.02682321,1.43875027,0.01359207,1.6179738,0.08157653,Vestfold::IMG_0497_JPG.rf.a46a395454a2b5c2489e54283b5da499.jpg,Vestfold,45.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0497_JPG.rf.a46a395454a2b5c2489e54283b5da499.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0498_JPG.rf.ee0d5a99cceacac6ffcea2ae8ceb705b.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\labels\IMG_0498_JPG.rf.ee0d5a99cceacac6ffcea2ae8ceb705b.txt,45.0|unknown|unknown,45.0,unknown,unknown,7,24.0,1.06904497,15.0,1.06904497,0.0125,0.00055679,0.01388889,0.00098986,0.00017361,2.013e-05,1.6,0.04381131,0.36979167,0.00055679,0.23009259,0.00049493,3.07271504,0.02552333,1.12668931,0.05102497,2.82966518,0.63110488,2.49275017,0.03295616,1.36745572,0.02777987,2.02713108,0.17081243,2.24218106,0.02962772,1.33862567,0.02003711,1.74612474,0.06729199,2.39398623,0.02944033,1.59212279,0.02652058,1.86301935,0.0349851,Vestfold::IMG_0498_JPG.rf.ee0d5a99cceacac6ffcea2ae8ceb705b.jpg,Vestfold,45.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0498_JPG.rf.ee0d5a99cceacac6ffcea2ae8ceb705b.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0499_JPG.rf.e643c076a83e041f006b715510f98395.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\labels\IMG_0499_JPG.rf.e643c076a83e041f006b715510f98395.txt,45.0|unknown|unknown,45.0,unknown,unknown,7,22.0,1.06904497,14.0,1.06904497,0.01145833,0.00055679,0.01296296,0.00098986,0.00014853,1.858e-05,1.57142857,0.04486703,0.36927083,0.00055679,0.22962963,0.00049493,2.981148,0.05779895,1.46466517,0.06499564,2.80138826,0.17454383,1.80537581,0.0357819,1.48583055,0.01553459,1.63812542,0.04180297,2.28066158,0.01307805,2.1608901,0.00770208,2.2218504,0.00943973,2.45598984,0.02888432,2.157686,0.02129171,2.28874207,0.01487751,Vestfold::IMG_0499_JPG.rf.e643c076a83e041f006b715510f98395.jpg,Vestfold,45.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0499_JPG.rf.e643c076a83e041f006b715510f98395.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0500_JPG.rf.c31e72753d3496050459797a051663c1.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\labels\IMG_0500_JPG.rf.c31e72753d3496050459797a051663c1.txt,45.0|unknown|unknown,45.0,unknown,unknown,7,21.0,1.06904497,14.0,1.06904497,0.0109375,0.00055679,0.01296296,0.00098986,0.00014178,1.807e-05,1.5,0.03925865,0.36953125,0.00055679,0.2287037,0.00049493,3.30141926,0.04498781,1.34257817,0.07722372,3.01431942,0.18582932,2.17178774,0.02833127,1.83182967,0.02644484,1.99801826,0.04710464,2.55009604,0.03054844,2.27505255,0.02429925,2.42623281,0.02231541,2.51289964,0.02937473,2.0552597,0.03013137,2.2603097,0.03184124,Vestfold::IMG_0500_JPG.rf.c31e72753d3496050459797a051663c1.jpg,Vestfold,45.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0500_JPG.rf.c31e72753d3496050459797a051663c1.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0501_JPG.rf.e41bfe6cefc722913eb62896676f7794.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\labels\IMG_0501_JPG.rf.e41bfe6cefc722913eb62896676f7794.txt,45.0|unknown|unknown,45.0,unknown,unknown,7,24.0,1.06904497,13.0,1.06904497,0.0125,0.00055679,0.01203704,0.00098986,0.00015046,1.91e-05,1.84615385,0.07186959,0.36927083,0.00055679,0.22916667,0.00049493,2.9021883,0.07273229,1.34343791,0.06345579,2.63362956,0.13034827,2.03090549,0.08165838,1.27439415,0.02952785,1.7326808,0.06595471,1.92778337,0.04846702,1.62191319,0.03241277,1.7816515,0.0207488,2.18107486,0.05561467,1.84604466,0.04544511,2.07207656,0.0423511,Vestfold::IMG_0501_JPG.rf.e41bfe6cefc722913eb62896676f7794.jpg,Vestfold,45.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0501_JPG.rf.e41bfe6cefc722913eb62896676f7794.jpg,0.0,0.0,0.0,0.0
