model_name,split_name,grouping,weather,time_of_day,distance_range,count,mean_true_distance_m,std_true_distance_m,mean_prediction_m,mae,mean_relative_error
bbox_expand_2x__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,85.41562006682314,44.584379933176855,0.3350152379353652
bbox_expand_2x__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,79.06535731906341,11.28575005797576,0.13230023500870058
bbox_expand_2x__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,74.69026474248258,35.48759827513285,1.1872296921296492
bbox_expand_2x__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,81.36325901013122,48.63674098986876,0.3674659844278836
bbox_expand_2x__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,69.01043113528526,17.378705276374735,0.2109016906975264
bbox_expand_2x__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,73.09617539019311,33.89350892284338,1.1521193299423733
bbox_expand_2x__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,86.07778703316446,43.92221296683553,0.3276445887191351
bbox_expand_2x__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,81.64621187369346,10.741881236159088,0.1243530073696923
bbox_expand_2x__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,77.39139627942555,37.391396279425564,1.183583825301917
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,76.97434885232104,33.36342940471713,0.6605421663689764
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,78.09444174685167,32.72736694898062,0.6721044853318873
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,77.59054707845839,32.59664453946785,0.6606976098431435
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,77.47824352071432,33.4941518142299,0.6719490418577202
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,76.14800860415511,53.85199139584489,0.4061590770503068
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,78.33725760615997,11.592279144180225,0.13201009868687755
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,77.7239374715862,37.72393747158619,1.2498724568613504
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,74.8790327848572,55.1209672151428,0.4157165652904244
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,78.09751788967637,12.08330872415047,0.1369303554079389
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.33300326291507,37.33300326291507,1.226326975784938
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,77.41698442345303,52.58301557654698,0.39660158881018925
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,78.57699732264356,11.10124956420998,0.12708984196581619
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,78.11487168025731,38.11487168025731,1.2734179379377637
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,76.73402412633054,53.26597587366947,0.40211356671353315
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,78.67839178348567,11.29772035600983,0.12858734800340604
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,77.2341850857133,37.2341850857133,1.2415362451927001
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,75.5619930819797,54.43800691802031,0.4102045873870805
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,77.99612342883427,11.88683793235062,0.13543284937034905
bbox_expand_4x__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,78.21368985745907,38.213689857459094,1.2582086685300014
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,78.03864417021384,33.29292685989568,0.6714389614604509
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,76.80201140966933,30.59137297146866,0.6214186139377513
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,75.80712992851709,30.79287481069782,0.6233093732523693
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,79.03352565136608,33.09142502066652,0.6695482021458328
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,80.67045457709226,49.329545422907756,0.3705400611303708
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,76.35375795029461,13.391776207922147,0.15063579210710293
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,76.32350758936877,36.35001157755484,1.2085964201139379
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,79.32141647188809,50.67858352811191,0.3781424909494378
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,75.93694018908074,13.181912965958404,0.1484050792636445
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,78.95034397411577,38.950343974115754,1.2658439495245037
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,82.0194926822964,47.9805073177036,0.3629376313113037
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,76.77057571150846,13.60163944988589,0.15286650495056137
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,73.69667120462181,33.74967918099391,1.151348890703372
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,81.17048871438057,48.82951128561942,0.3690303216705561
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,74.65160015294431,13.798307900592203,0.15341947272258794
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,73.51353847745723,33.56654645382933,1.1517887246252827
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,80.17042043980392,49.82957956019609,0.3720498005901853
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,78.05591574764489,12.985244515252091,0.14785211149161795
bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,79.13347670128033,39.13347670128034,1.265404115602593
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,75.82823826163094,31.128578004804293,0.5957788202413619
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,79.24740037233808,31.988137685203174,0.6374920707084359
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,74.6182992156702,31.759899219693754,0.5944763379888685
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,80.45733941829882,31.356816470313714,0.6387945529609294
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,81.6182027868491,48.38179721315091,0.3652289416336136
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,76.4211386536573,13.317378141897809,0.15385488735583286
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,75.98293376572754,36.05707798660018,1.1377037942749229
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,80.7105383972857,49.28946160271429,0.37084631903130866
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,74.78060665703322,14.062072930300207,0.16461113884060252
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,73.73696346391628,33.88525190566156,1.075672466088001
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,82.52586717641246,47.474132823587524,0.35961156423591856
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,78.06167065028139,12.57268335349541,0.1430986358710632
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,78.22890406753878,38.22890406753879,1.1997351224618444
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,80.10933634251852,49.890663657481475,0.37927610810611817
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,71.85410253403515,15.75754650770195,0.1814541072801692
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,73.53503428486928,33.683322726614556,1.0540142604854779
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,83.12706923117966,46.87293076882033,0.351181775161109
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,80.98817477327944,10.877209776093668,0.12625566743149652
bbox_expand_4x__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,78.43083324658576,38.43083324658579,1.2213933280643678
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,77.46917648568721,32.51892365896148,0.6596728123612094
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,77.02328300549839,32.52623718152549,0.6505688303729444
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,74.8334430030962,32.66763045287777,0.6405639224260486
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,79.65901648808939,32.37753038760919,0.6696777203081054
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,81.1367554267042,48.86324457329581,0.3684083373373957
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,74.57268637262762,14.60687153663595,0.16407039263140288
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,77.05074903529813,37.05074903529811,1.219988654773425
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,80.64595353562062,49.35404646437939,0.3714583693073086
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,75.02818165610799,13.646353479361688,0.1550808487491006
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.51590611939056,37.51590611939057,1.236275049083237
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,81.62755731778776,48.37244268221224,0.36535830536748287
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,74.11719108914724,15.567389593910216,0.1730599365137052
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,76.58559195120566,36.585591951205664,1.2037022604636127
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,79.84682054556332,50.15317945443669,0.3797730669887966
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,70.79493058398985,16.567723751679505,0.18427553021377752
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,75.05622641290103,35.05622641290104,1.1620691494582165
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,82.42669030784506,47.57330969215493,0.3570436076859949
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,78.35044216126536,12.646019321592394,0.1438652550490283
bbox_expand_4x__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,79.0452716576952,39.045271657695196,1.2779081600886333
bbox_expand_4x__bbox_midpoint__object_depth,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,75.07073946476324,29.80194964040447,0.5083303703011384
bbox_expand_4x__bbox_midpoint__object_depth,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,79.98758676268284,29.734714616655918,0.6067210362926263
bbox_expand_4x__bbox_midpoint__object_depth,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,75.18068037127365,27.48204526179688,0.5002307403813274
bbox_expand_4x__bbox_midpoint__object_depth,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,79.87764585617244,32.0546189952635,0.6148206662124374
bbox_expand_4x__bbox_midpoint__object_depth,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,81.92126930255294,48.07873069744704,0.3602906154393472
bbox_expand_4x__bbox_midpoint__object_depth,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,79.955814052423,12.055225050673883,0.1428138827595228
bbox_expand_4x__bbox_midpoint__object_depth,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,72.95257864946514,32.95257864946513,1.0076362124412912
