image_path,label_path,stratum_key,selection_rank_within_stratum,true_distance_m,weather,time_of_day,full_image__inner50_median__object_depth,full_image__inner50_median__object_depth_percentile_5_95,full_image__inner50_median__object_minus_ring,full_image__inner50_median__object_minus_ring_normalized,full_image__bbox_mean__object_depth,full_image__bbox_mean__object_depth_percentile_5_95,full_image__bbox_mean__object_minus_ring,full_image__bbox_mean__object_minus_ring_normalized,full_image__bbox_midpoint__object_depth,full_image__bbox_midpoint__object_depth_percentile_5_95,full_image__bbox_midpoint__object_minus_ring,full_image__bbox_midpoint__object_minus_ring_normalized,bbox_expand_16x__inner50_median__object_depth,bbox_expand_16x__inner50_median__object_depth_percentile_5_95,bbox_expand_16x__inner50_median__object_minus_ring,bbox_expand_16x__inner50_median__object_minus_ring_normalized,bbox_expand_16x__bbox_mean__object_depth,bbox_expand_16x__bbox_mean__object_depth_percentile_5_95,bbox_expand_16x__bbox_mean__object_minus_ring,bbox_expand_16x__bbox_mean__object_minus_ring_normalized,bbox_expand_16x__bbox_midpoint__object_depth,bbox_expand_16x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_16x__bbox_midpoint__object_minus_ring,bbox_expand_16x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_10x__inner50_median__object_depth,bbox_expand_10x__inner50_median__object_depth_percentile_5_95,bbox_expand_10x__inner50_median__object_minus_ring,bbox_expand_10x__inner50_median__object_minus_ring_normalized,bbox_expand_10x__bbox_mean__object_depth,bbox_expand_10x__bbox_mean__object_depth_percentile_5_95,bbox_expand_10x__bbox_mean__object_minus_ring,bbox_expand_10x__bbox_mean__object_minus_ring_normalized,bbox_expand_10x__bbox_midpoint__object_depth,bbox_expand_10x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_10x__bbox_midpoint__object_minus_ring,bbox_expand_10x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_8x__inner50_median__object_depth,bbox_expand_8x__inner50_median__object_depth_percentile_5_95,bbox_expand_8x__inner50_median__object_minus_ring,bbox_expand_8x__inner50_median__object_minus_ring_normalized,bbox_expand_8x__bbox_mean__object_depth,bbox_expand_8x__bbox_mean__object_depth_percentile_5_95,bbox_expand_8x__bbox_mean__object_minus_ring,bbox_expand_8x__bbox_mean__object_minus_ring_normalized,bbox_expand_8x__bbox_midpoint__object_depth,bbox_expand_8x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_8x__bbox_midpoint__object_minus_ring,bbox_expand_8x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_6x__inner50_median__object_depth,bbox_expand_6x__inner50_median__object_depth_percentile_5_95,bbox_expand_6x__inner50_median__object_minus_ring,bbox_expand_6x__inner50_median__object_minus_ring_normalized,bbox_expand_6x__bbox_mean__object_depth,bbox_expand_6x__bbox_mean__object_depth_percentile_5_95,bbox_expand_6x__bbox_mean__object_minus_ring,bbox_expand_6x__bbox_mean__object_minus_ring_normalized,bbox_expand_6x__bbox_midpoint__object_depth,bbox_expand_6x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_6x__bbox_midpoint__object_minus_ring,bbox_expand_6x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_4x__inner50_median__object_depth,bbox_expand_4x__inner50_median__object_depth_percentile_5_95,bbox_expand_4x__inner50_median__object_minus_ring,bbox_expand_4x__inner50_median__object_minus_ring_normalized,bbox_expand_4x__bbox_mean__object_depth,bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,bbox_expand_4x__bbox_mean__object_minus_ring,bbox_expand_4x__bbox_mean__object_minus_ring_normalized,bbox_expand_4x__bbox_midpoint__object_depth,bbox_expand_4x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_4x__bbox_midpoint__object_minus_ring,bbox_expand_4x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_2x__inner50_median__object_depth,bbox_expand_2x__inner50_median__object_depth_percentile_5_95,bbox_expand_2x__inner50_median__object_minus_ring,bbox_expand_2x__inner50_median__object_minus_ring_normalized,bbox_expand_2x__bbox_mean__object_depth,bbox_expand_2x__bbox_mean__object_depth_percentile_5_95,bbox_expand_2x__bbox_mean__object_minus_ring,bbox_expand_2x__bbox_mean__object_minus_ring_normalized,bbox_expand_2x__bbox_midpoint__object_depth,bbox_expand_2x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_2x__bbox_midpoint__object_minus_ring,bbox_expand_2x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_1_5x__inner50_median__object_depth,bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,bbox_expand_1_5x__inner50_median__object_minus_ring,bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,bbox_expand_1_5x__bbox_mean__object_depth,bbox_expand_1_5x__bbox_mean__object_depth_percentile_5_95,bbox_expand_1_5x__bbox_mean__object_minus_ring,bbox_expand_1_5x__bbox_mean__object_minus_ring_normalized,bbox_expand_1_5x__bbox_midpoint__object_depth,bbox_expand_1_5x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_1_5x__bbox_midpoint__object_minus_ring,bbox_expand_1_5x__bbox_midpoint__object_minus_ring_normalized,bbox_only__inner50_median__object_depth,bbox_only__inner50_median__object_depth_percentile_5_95,bbox_only__inner50_median__object_minus_ring,bbox_only__inner50_median__object_minus_ring_normalized,bbox_only__bbox_mean__object_depth,bbox_only__bbox_mean__object_depth_percentile_5_95,bbox_only__bbox_mean__object_minus_ring,bbox_only__bbox_mean__object_minus_ring_normalized,bbox_only__bbox_midpoint__object_depth,bbox_only__bbox_midpoint__object_depth_percentile_5_95,bbox_only__bbox_midpoint__object_minus_ring,bbox_only__bbox_midpoint__object_minus_ring_normalized
C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00006_depth_125_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00006_depth_125_light_rain_8PM.txt,125.0|light_rain|8PM,10,125.0,light_rain,8PM,2.31008124,0.43747024,0.01644731,0.00344404,2.30697417,0.43681963,0.01334023,0.00279343,2.31025577,0.43750679,0.01662183,0.00348059,2.13107252,0.36454948,0.07702494,0.02124322,2.09644175,0.35499843,0.04239416,0.01169217,2.32625127,0.41837913,0.27220368,0.07507287,1.73330212,0.47158388,0.01629937,0.00673935,1.71876669,0.46557387,0.00176394,0.00072934,1.73455071,0.47210014,0.01754797,0.00725561,1.79762435,0.44410445,-0.01395416,-0.00700103,1.79835439,0.44447072,-0.01322412,-0.00663476,1.79064214,0.44060137,-0.02093637,-0.01050412,1.85692501,0.44361062,0.00511074,0.00243469,1.85840225,0.44431436,0.00658798,0.00313843,1.85587573,0.44311076,0.00406146,0.00193483,2.03000593,0.51545453,0.11385703,0.04790347,2.0096848,0.50690475,0.0935359,0.03935369,2.02750707,0.51440317,0.11135817,0.04685211,1.92443299,0.25983091,-0.28886747,-0.27613646,2.01187706,0.34342113,-0.20142341,-0.19254624,1.87071264,0.20847813,-0.34258783,-0.32748924,1.86568904,0.04134892,-0.69453883,-0.60859248,2.10479164,0.25086355,-0.45543623,-0.39907785,1.77352166,0.0,-0.78670621,-0.68935451,2.03963542,0.14281855,0.0,0.0,2.39637256,0.49586413,0.0,0.0,1.88633084,0.0,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00030_depth_125_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00030_depth_125_light_rain_8PM.txt,125.0|light_rain|8PM,15,125.0,light_rain,8PM,1.3468821,0.24071809,-0.0064944,-0.00118447,1.34716439,0.24076957,-0.00621212,-0.00113299,1.34714806,0.24076659,-0.00622845,-0.00113596,1.82740045,0.36731768,0.02006471,0.00618596,1.81768572,0.36432262,0.01034999,0.00319091,1.8327961,0.36898116,0.02546036,0.00784945,1.92075098,0.3695378,0.04762435,0.01698799,1.90781021,0.36492173,0.03468359,0.01237192,1.93134654,0.37331732,0.05821991,0.02076751,1.55324328,0.27341651,0.03000104,0.01478058,1.53252029,0.26320694,0.00927806,0.00457101,1.56075478,0.27711719,0.03751254,0.01848126,2.09316397,0.52685492,0.03367305,0.0321182,2.05699778,0.4923587,-0.00249314,-0.00237802,2.10543752,0.53856174,0.0459466,0.04382502,2.05381441,0.52946148,0.07511365,0.08390823,1.99637878,0.46530108,0.01767802,0.01974783,2.0664382,0.5435633,0.08773744,0.09801005,2.11601877,0.39131073,-0.08636236,-0.06882999,2.11284542,0.3887816,-0.08953571,-0.07135912,2.12209702,0.39615504,-0.08028412,-0.06398569,2.2553401,0.35884173,-0.16388178,-0.0933672,2.30771995,0.38868373,-0.11150193,-0.0635252,2.2594974,0.36121024,-0.15972447,-0.09099868,1.97000682,0.22229287,0.0,0.0,2.31918049,0.39548651,0.0,0.0,1.94094992,0.20788036,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00033_depth_125_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00033_depth_125_light_rain_8PM.txt,125.0|light_rain|8PM,8,125.0,light_rain,8PM,3.54536533,0.68941015,0.00025177,5.24e-05,3.54472661,0.6892772,-0.00038695,-8.054e-05,3.54536533,0.68941015,0.00025177,5.24e-05,1.84829187,0.13648935,0.06852055,0.05312806,2.00609922,0.25884678,0.2263279,0.1754855,1.84829187,0.13648935,0.06852055,0.05312806,1.61535859,0.18016163,0.05579877,0.02940052,1.59812713,0.17108233,0.0385673,0.02032121,1.62333524,0.18436455,0.06377542,0.03360344,1.86713338,0.26932512,0.04857159,0.01758045,1.84476209,0.26122784,0.02620029,0.00948318,1.87435484,0.27193892,0.05579305,0.02019425,1.81168044,0.32956752,0.04670906,0.01632026,1.78766751,0.32117734,0.02269614,0.00793009,1.82673478,0.33482754,0.06176341,0.02158029,2.02742076,0.29455046,-0.00787139,-0.00747207,1.9945662,0.26336262,-0.04072595,-0.03865991,2.04317117,0.30950184,0.00787902,0.00747931,2.37575293,0.24254466,-0.2659049,-0.29627845,2.39768624,0.26698336,-0.24397159,-0.27183975,2.37926507,0.24645799,-0.26239276,-0.29236512,2.01584268,0.02745209,-0.81348753,-0.58711346,2.24765491,0.19475654,-0.58167529,-0.41980901,1.93093538,0.0,-0.89839482,-0.64839309,1.86859298,0.09095937,0.0,0.0,2.34713721,0.46370183,0.0,0.0,1.72370696,0.0,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00040_depth_125_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00040_depth_125_light_rain_8PM.txt,125.0|light_rain|8PM,28,125.0,light_rain,8PM,1.39585078,0.23698809,0.00727832,0.00193013,1.3981396,0.23759506,0.00956714,0.0025371,1.39156544,0.23585167,0.00299299,0.00079371,2.41219687,0.39981848,0.19877958,0.04894838,2.32691813,0.37881905,0.11350083,0.02794896,2.41166902,0.3996885,0.19825172,0.0488184,1.67670631,0.24830331,-0.00693774,-0.00171357,1.6769563,0.24836506,-0.00668776,-0.00165182,1.67013156,0.2466794,-0.01351249,-0.00333748,1.71348286,0.40714848,-0.00887656,-0.00336438,1.71524894,0.40781786,-0.00711048,-0.00269501,1.70315123,0.4032326,-0.01920819,-0.00728027,0.91068256,0.22047973,-0.02378857,-0.01507371,0.91882855,0.22564147,-0.01564258,-0.00991197,0.8998884,0.21363998,-0.03458273,-0.02191346,1.01377666,0.25486101,-0.0291878,-0.02344137,1.02686524,0.26537275,-0.01609921,-0.01292964,1.00121117,0.24476938,-0.04175329,-0.033533,0.90880066,0.12795156,-0.37884039,-0.31981737,0.99217582,0.19833694,-0.29546523,-0.24943199,0.85938364,0.08623368,-0.42825741,-0.36153526,0.99130762,0.02498825,-0.5850482,-0.59239783,1.16813731,0.20403936,-0.4082185,-0.41334673,0.92895567,0.0,-0.64740014,-0.65553307,0.47527722,0.08742562,0.0,0.0,1.10561895,0.46121172,0.0,0.0,0.27986109,0.0,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00054_depth_125_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00054_depth_125_light_rain_8PM.txt,125.0|light_rain|8PM,29,125.0,light_rain,8PM,0.74678296,0.14711873,-0.00141484,-0.00027873,0.74755716,0.14727125,-0.00064063,-0.00012621,0.74678296,0.14711873,-0.00141484,-0.00027873,1.70804,0.45256176,-0.00580859,-0.00488362,1.70819783,0.45269446,-0.00565076,-0.00475092,1.7083323,0.45280751,-0.00551629,-0.00463786,1.7275269,0.03302888,-0.00288343,-0.0115455,1.72737408,0.03241695,-0.00303626,-0.01215743,1.72872043,0.03780784,-0.00168991,-0.00676654,1.97881639,0.39687868,-0.00520742,-0.00980375,1.98001289,0.39913128,-0.00401092,-0.00755116,1.97881639,0.39687868,-0.00520742,-0.00980375,1.82383645,0.2057776,-0.02362001,-0.0770815,1.82656181,0.21467155,-0.02089465,-0.06818756,1.82383645,0.2057776,-0.02362001,-0.0770815,1.96492124,0.07250796,-0.02000928,-0.08994169,1.96656644,0.07990316,-0.01836407,-0.08254649,1.96536565,0.07450559,-0.01956487,-0.08794406,2.07868099,0.07877442,-0.21826982,-0.47827195,2.12596679,0.18238686,-0.17098403,-0.37465951,2.09069204,0.10509299,-0.20625877,-0.45195339,2.13461804,0.06825375,-0.43610358,-0.62942167,2.26698422,0.25929585,-0.3037374,-0.43837958,2.14329886,0.08078265,-0.42742276,-0.61689278,2.13467312,0.16593779,0.0,0.0,2.44049263,0.44149306,0.0,0.0,2.10234213,0.13680631,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00055_depth_125_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00055_depth_125_light_rain_8PM.txt,125.0|light_rain|8PM,17,125.0,light_rain,8PM,0.01222934,0.00278618,0.00074287,0.00016925,0.01215135,0.00276841,0.00066488,0.00015148,0.01191395,0.00271433,0.00042748,9.739e-05,1.03437889,0.37602915,0.02781701,0.07539805,1.02488565,0.35029773,0.01832378,0.04966663,1.03289974,0.37201991,0.02633786,0.07138882,1.79556501,0.43721231,0.01767588,0.02287809,1.78052378,0.41774427,0.00263464,0.00341005,1.79193306,0.43251144,0.01404393,0.01817722,1.78341889,0.48964976,0.01859188,0.02797371,1.76166356,0.45691625,-0.00316346,-0.0047598,1.7785449,0.48231626,0.01371789,0.02064021,2.26898432,0.5308384,0.0268321,0.03811999,2.22134852,0.4631629,-0.02080369,-0.02955551,2.26476145,0.52483903,0.02260923,0.03212062,1.77580452,0.3888598,0.00694823,0.01417247,1.73663735,0.30896963,-0.03221893,-0.0657177,1.76841998,0.37379739,-0.00043631,-0.00088994,1.98958361,0.08016229,-0.25192297,-0.40546668,2.01805139,0.12598079,-0.22345519,-0.35964817,2.00377584,0.10300448,-0.23773074,-0.38262448,2.00085354,0.42769811,-0.07160282,-0.12526117,1.96153843,0.3589207,-0.11091793,-0.19403858,2.00899172,0.44193495,-0.06346464,-0.11102433,1.7799685,0.40025243,0.0,0.0,1.8219595,0.50065788,0.0,0.0,1.78392911,0.40972272,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00062_depth_125_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00062_depth_125_light_rain_8PM.txt,125.0|light_rain|8PM,12,125.0,light_rain,8PM,1.76513922,0.33458005,-0.00079453,-0.0001506,1.76527572,0.33460592,-0.00065804,-0.00012473,1.76555443,0.33465875,-0.00037932,-7.19e-05,3.87642765,0.68989214,-0.00466776,-0.00147334,3.87814593,0.6904345,-0.00294948,-0.00093098,3.88003588,0.69103104,-0.00105953,-0.00033443,2.72740221,0.6807426,-0.03399611,-0.0118218,2.74884248,0.68819823,-0.01255584,-0.00436616,2.72891164,0.68126748,-0.03248668,-0.01129691,2.17823815,0.4607177,0.00295234,0.00089534,2.17579675,0.45997731,0.00051093,0.00015495,2.17663002,0.46023001,0.0013442,0.00040765,1.5960629,0.41844885,0.00582218,0.00324964,1.59413505,0.41737283,0.00389433,0.00217361,1.59757972,0.41929546,0.007339,0.00409625,1.81156826,0.41898361,-0.00335181,-0.00212475,1.80940831,0.41761439,-0.00551176,-0.00349397,1.81233466,0.41946944,-0.00258541,-0.00163892,2.31966972,0.32025766,-0.12656069,-0.24655184,2.28373814,0.25025963,-0.16249228,-0.31654987,2.39428854,0.46562197,-0.05194187,-0.10118753,2.4425993,0.07253837,-0.23684001,-0.49293408,2.5107317,0.21434204,-0.16870761,-0.35113041,2.49329472,0.17805052,-0.18614459,-0.38742193,2.16751409,0.12168626,0.0,0.0,2.44403124,0.36654868,0.0,0.0,2.21166611,0.16078391,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00068_depth_125_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00068_depth_125_light_rain_8PM.txt,125.0|light_rain|8PM,25,125.0,light_rain,8PM,1.61566937,0.54623065,-0.0007633,-0.00025806,1.6170826,0.54670844,0.00064993,0.00021973,1.61566937,0.54623065,-0.0007633,-0.00025806,2.88966942,0.58032802,0.34748173,0.09411024,2.63426828,0.51115644,0.09208059,0.02493865,2.96418595,0.60050971,0.42199826,0.11429193,2.54484129,0.5816324,0.3783536,0.11517325,2.27210569,0.49860994,0.105618,0.03215079,2.70146799,0.62931056,0.5349803,0.16285141,2.45836687,0.52812924,0.58480096,0.15603849,2.04135442,0.41686062,0.16778851,0.04476987,2.57341862,0.55882772,0.69985271,0.18673697,2.18320489,0.66834654,0.94564295,0.462848,1.48068225,0.32449456,0.24312031,0.11899602,2.33221817,0.74128157,1.09465623,0.53578303,2.53703237,1.0,1.51095819,0.93959696,1.44781375,0.56563965,0.42173958,0.26226088,2.76099205,1.0,1.73491788,1.07886742,2.68998504,1.0,1.27305698,0.82854679,1.73310113,0.40842641,0.31617308,0.2057757,3.11997509,1.0,1.70304704,1.10839826,2.7227478,0.7543631,0.85432315,0.49744295,2.04135013,0.3576087,0.17292547,0.10068855,3.30890727,1.0,1.44048262,0.83874342,2.44875383,0.60644117,0.0,0.0,2.35175776,0.50943638,0.0,0.0,2.98830032,1.0,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00073_depth_125_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00073_depth_125_light_rain_8PM.txt,125.0|light_rain|8PM,13,125.0,light_rain,8PM,1.42698979,0.41271675,0.00023472,6.789e-05,1.42700326,0.41272064,0.00024819,7.178e-05,1.42555463,0.41230167,-0.00120044,-0.00034719,3.81683254,0.61337831,-0.00442576,-0.00082372,3.81851459,0.61369137,-0.00274372,-0.00051066,3.79382563,0.6090963,-0.02743268,-0.00510572,2.48919868,0.41259437,-0.0141592,-0.00358565,2.4936564,0.41372324,-0.00970149,-0.00245679,2.45453644,0.40381657,-0.04882145,-0.01236346,2.51489234,0.47561647,-0.01574922,-0.00520883,2.51681161,0.47625124,-0.01382995,-0.00457406,2.47908664,0.46377424,-0.05155492,-0.01705106,1.71312582,0.44402461,-0.01080763,-0.00524024,1.72703421,0.4507683,0.00310075,0.00150345,1.68066108,0.42828359,-0.04327238,-0.02098126,1.62902164,0.29730305,0.00160027,0.00208844,1.63937688,0.31081721,0.0119555,0.01560259,1.61126101,0.27412443,-0.01616037,-0.02109018,1.67581654,0.00800085,-0.49441576,-0.47370054,1.78734338,0.1148549,-0.38288891,-0.36684649,1.66766119,0.0001872,-0.50257111,-0.48151419,1.71164215,0.00077213,-0.9378382,-0.64932609,2.01791644,0.21282565,-0.6315639,-0.43727257,1.68958366,0.0,-0.95989668,-0.66459861,1.58554268,0.05577373,0.0,0.0,2.09110379,0.41073669,0.0,0.0,1.52122068,0.01061218,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00076_depth_125_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00076_depth_125_light_rain_8PM.txt,125.0|light_rain|8PM,4,125.0,light_rain,8PM,0.66337752,0.13110004,0.00011611,2.295e-05,0.66320747,0.13106644,-5.394e-05,-1.066e-05,0.66341662,0.13110777,0.00015521,3.067e-05,1.27082133,0.44222619,-0.00617659,-0.00341709,1.27308023,0.44347589,-0.00391769,-0.00216739,1.27159846,0.44265612,-0.00539947,-0.00298716,1.55639195,0.4828556,0.01111686,0.00743107,1.54402399,0.47458823,-0.0012511,-0.0008363,1.59216654,0.50676915,0.04689145,0.03134462,1.41835511,0.38325761,0.0155623,0.02430236,1.40736747,0.36609912,0.00457466,0.00714387,1.45930648,0.447208,0.05651367,0.08825275,1.36091161,0.35922779,0.01891804,0.02938942,1.34747112,0.33834781,0.00547755,0.00850944,1.42475593,0.45841079,0.08276236,0.12857242,1.70270777,0.02486816,-0.04622173,-0.12580772,1.70469677,0.0302819,-0.04423273,-0.12039398,1.79338157,0.27166688,0.04445207,0.120991,2.3634491,0.14718036,-0.2304883,-0.36135834,2.39222789,0.1922996,-0.20170951,-0.31623911,2.40852094,0.21784375,-0.18541646,-0.29069495,2.01249743,0.07835204,-0.36105752,-0.44552266,2.11751199,0.20793352,-0.25604296,-0.31594118,2.12272978,0.21437196,-0.25082517,-0.30950275,2.08922577,0.11072227,0.0,0.0,2.34462857,0.42530539,0.0,0.0,2.07255149,0.09018433,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00079_depth_125_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00079_depth_125_light_rain_8PM.txt,125.0|light_rain|8PM,11,125.0,light_rain,8PM,0.77527428,0.1256972,0.01815087,0.00294285,0.77792358,0.12612674,0.02080017,0.00337239,0.7726571,0.12527287,0.01553369,0.00251852,1.14942932,0.24823196,-0.01733708,-0.01362271,1.14605284,0.24557887,-0.02071357,-0.0162758,1.14926398,0.24810204,-0.01750243,-0.01375263,1.84763026,0.4276096,-0.00500107,-0.01146796,1.84760797,0.42755848,-0.00502336,-0.01151908,1.84618652,0.42429894,-0.00644481,-0.01477861,1.79469872,0.35989414,-0.0118134,-0.01325326,1.79730356,0.36281647,-0.00920856,-0.01033093,1.78537345,0.34943229,-0.02113867,-0.02371511,2.12426376,0.46013543,-0.00412607,-0.00321571,2.12539244,0.46101508,-0.0029974,-0.00233607,2.12317562,0.45928737,-0.00521421,-0.00406377,1.68918288,0.41016649,-0.01009452,-0.03342191,1.68582761,0.39905756,-0.01344979,-0.04453085,1.68857241,0.40814529,-0.01070499,-0.03544312,1.15092111,0.169748,-0.08371377,-0.26387199,1.16238713,0.20588976,-0.07224774,-0.22773023,1.14978015,0.16615163,-0.08485472,-0.26746836,1.51810336,0.12903874,-0.20978761,-0.42385877,1.57477057,0.24353022,-0.1531204,-0.30936729,1.54446578,0.18230186,-0.18342519,-0.37059565,1.82553601,0.36127229,0.0,0.0,1.85671711,0.45105413,0.0,0.0,1.81043625,0.31779453,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00086_depth_125_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00086_depth_125_light_rain_8PM.txt,125.0|light_rain|8PM,7,125.0,light_rain,8PM,0.5535593,0.11875374,0.0036577,0.00078468,0.55335224,0.11870932,0.00345063,0.00074026,0.55232847,0.1184897,0.00242686,0.00052063,1.92096353,0.48888013,-0.00040388,-0.00022275,1.92073667,0.48875501,-0.00063074,-0.00034787,1.92435563,0.49075097,0.00298822,0.00164809,2.47503877,0.49229362,-0.00046229,-0.00028125,2.47372985,0.4914973,-0.00177121,-0.00107757,2.48054767,0.49564512,0.00504661,0.00307025,2.28053832,0.48033392,-0.00060058,-0.00034999,2.28066039,0.48040505,-0.00047851,-0.00027885,2.2846458,0.48272755,0.0035069,0.00204364,2.25796509,0.47546825,-0.00123191,-0.00105511,2.25877333,0.4761605,-0.00042367,-0.00036287,2.26149464,0.47849126,0.00229764,0.0019679,2.04019022,0.33298648,-0.00936508,-0.01442237,2.0444293,0.33951474,-0.005126,-0.00789412,2.04234338,0.33630238,-0.00721192,-0.01110648,2.20815086,0.44957172,-0.04822946,-0.09162926,2.2217555,0.47541865,-0.03462481,-0.06578233,2.20880032,0.45080559,-0.04758,-0.09039539,2.22473884,0.06879147,-0.16195846,-0.59195681,2.28660583,0.29491484,-0.10009146,-0.36583345,2.21955466,0.04984336,-0.16714263,-0.61090492,2.04250431,0.25016425,0.0,0.0,2.17375827,0.38936054,0.0,0.0,2.1033709,0.31471396,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00112_depth_125_light_rain_8PM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_125\light_rain\8PM\HighresScreenshot00112_depth_125_light_rain_8PM.txt,125.0|light_rain|8PM,23,125.0,light_rain,8PM,1.24497771,0.20570319,0.00027215,6.655e-05,1.24469244,0.20563344,-1.311e-05,-3.21e-06,1.24370658,0.20539238,-0.00099897,-0.00024427,1.34183431,0.35412406,0.0096544,0.00924364,1.34633386,0.35843217,0.01415396,0.01355175,1.32905436,0.34188785,-0.00312555,-0.00299257,0.98521572,0.40871064,0.00453234,0.00519303,0.98424172,0.40759465,0.00355834,0.00407705,0.97971123,0.40240374,-0.00097215,-0.00111387,0.71184325,0.2047826,0.03274447,0.03539827,0.68978965,0.18094164,0.01069087,0.01155732,0.73642254,0.23135394,0.05732375,0.06196961,1.00945413,0.26499405,0.07435369,0.07222515,0.95256609,0.20973455,0.01746565,0.01696566,1.09229398,0.34546242,0.15719354,0.15269352,1.25674045,0.02680548,-0.05225694,-0.04596138,1.25431538,0.02467257,-0.05468202,-0.0480943,1.30902147,0.07278804,2.408e-05,2.118e-05,1.66881621,0.0,-0.85662568,-0.53486768,1.87325263,0.10854501,-0.65218925,-0.40721982,1.66817832,0.0,-0.85726357,-0.53526597,1.65956163,0.00048277,-1.14776897,-0.59364291,2.05670595,0.20589163,-0.75062466,-0.38823406,1.65884018,0.00010963,-1.14849043,-0.59401606,1.97393799,0.0750917,0.0,0.0,2.62199044,0.42410594,0.0,0.0,1.81088221,0.0,0.0,0.0
